# ./random.sh -m 100000 -n 100 | awk 'BEGIN{tmp=0;} { if (FNR%2 != 0) tmp = $1; else print int(tmp/100), $1/1000. }' > random_int-random_double.dat
140 16.289
319 4.841
40 31.219
282 30.647
116 13.63
145 2.55
304 24.034
143 29.407
110 1.195
322 24.302
253 3.079
81 11.14
6 25.148
280 26.722
43 3.499
255 15.199
293 25.324
100 16.098
310 4.386
20 3.568
70 18.311
93 24.058
214 14.628
3 32.419
141 28.196
22 18.571
161 10.423
128 14.832
310 8.984
321 18.826
103 20.936
122 26.225
22 19.833
298 26.414
138 0.208
57 6.449
249 32.446
65 29.583
129 21.4
103 9.041
227 13.871
6 2.387
172 26.387
66 26.607
89 27.982
292 11.18
10 31.762
207 9.271
233 29.8
18 8.697
